pose:(0.93333402695623391, 0.0036314358198918685, -0.10606578200309623)
pose:(0.94089382962871992, 0.0039436671502050798, -0.15954733823663658)
pose:(0.94826380539755806, 0.0035834835307278845, -0.10519400031201967)
pose:(0.95577343830180039, 0.0030672111045503478, -0.15676542150066747)
pose:(0.96330467001794118, 0.0026049635666192273, -0.10352837020679695)
pose:(0.97139666774432887, 0.0021962644011471778, -0.15551731988017795)
pose:(0.97904502108278435, 0.0017555302767244564, -0.10348176876448276)
pose:(0.98754125094469103, 0.0010405234105520089, -0.15525052255770563)
pose:(0.99553589458982239, 0.00044220117406508882, -0.20352103180284975)
pose:(0.9933907136532294, 0.00063911742585665281, -0.19913345703882468)
pose:(0.99297683928578784, 0.0008538555370018161, -0.32123959218755294)
pose:(0.99294271068651829, 0.00099376392514187776, -0.43093761289035415)
pose:(0.99347568345986081, 0.00095747595774361581, -0.52777304923840263)
pose:(0.99528768554554392, 0.00085645562524775971, -0.61563732593810216)
pose:(0.99732825469350972, 0.00079820199278492774, -0.69526529931067427)
pose:(1.0004570312844632, 0.00049651323270637443, -0.76610950273759648)
pose:(1.0039697501548854, 0.00030457115034952461, -0.83243028504985628)
pose:(1.007634620967051, 7.7465931893605663e-05, -0.89284351530027173)
pose:(1.0126122126003456, -0.00035869096626148467, -0.95096610318021113)
pose:(1.0176289039419066, -0.00059186866502518721, -1.0068035776145627)
pose:(1.0222992619662705, -0.0011067964378170974, -1.0668651074485356)
pose:(1.0264531364659579, -0.00175596389856215, -1.1259721153880689)
pose:(1.0264531364659579, -0.00175596389856215, -1.2515721153880688)
pose:(1.0300432142300986, -0.0031602778511585486, -1.3007457353019733)
pose:(1.0334268509467051, -0.0052619035187448752, -1.3486751132370418)
pose:(1.0363415175382844, -0.0085625335180453104, -1.3951866829832353)
pose:(1.0363415175382844, -0.0085625335180453104, -1.5207866829832353)
pose:(1.0363415175382844, -0.0085625335180453104, -1.6463866829832352)
pose:(1.0363415175382844, -0.0085625335180453104, -1.7719866829832351)
pose:(1.0363415175382844, -0.0085625335180453104, -1.8975866829832351)
pose:(1.0363415175382844, -0.0085625335180453104, -2.0231866829832352)
pose:(1.0363415175382844, -0.0085625335180453104, -2.1487866829832352)
pose:(1.0363415175382844, -0.0085625335180453104, -2.2743866829832351)
pose:(1.0363415175382844, -0.0085625335180453104, -2.399986682983235)
pose:(1.0363415175382844, -0.0085625335180453104, -2.525586682983235)
pose:(1.0363415175382844, -0.0085625335180453104, -2.6511866829832349)
pose:(1.0363415175382844, -0.0085625335180453104, -2.7767866829832348)
pose:(1.0363415175382844, -0.0085625335180453104, -2.9023866829832348)
pose:(1.0363415175382844, -0.0085625335180453104, -3.0279866829832347)
pose:(1.0363415175382844, -0.0085625335180453104, -3.1535866829832346)
pose:(1.0363415175382844, -0.0085625335180453104, -3.2791866829832346)
pose:(1.0363415175382844, -0.0085625335180453104, -3.4047866829832345)
pose:(1.0363415175382844, -0.0085625335180453104, -3.5303866829832344)
pose:(1.0363415175382844, -0.0085625335180453104, -3.6559866829832344)
pose:(1.0363415175382844, -0.0085625335180453104, -3.7815866829832343)
pose:(1.0363415175382844, -0.0085625335180453104, -3.9071866829832342)
pose:(1.0363415175382844, -0.0085625335180453104, -4.0327866829832342)
pose:(1.0363415175382844, -0.0085625335180453104, -4.1583866829832346)
pose:(1.0363415175382844, -0.0085625335180453104, -4.2839866829832349)
pose:(1.0363415175382844, -0.0085625335180453104, -4.4095866829832353)
pose:(1.0363415175382844, -0.0085625335180453104, -4.5351866829832357)
pose:(1.0366090291679595, 0.01143444896182344, 1.5733850836861516)
pose:(1.0388428532320435, 0.031478179425107777, 1.5243904601747864)
pose:(1.0391294409194225, 0.051444114959393827, 1.5734178412947843)
pose:(1.0413412870597807, 0.071491287118424784, 1.5244238025583212)
pose:(1.0416449918139947, 0.091456562993207147, 1.5734519197245809)
pose:(1.0438333781679889, 0.1115072273301001, 1.5244584863187243)
pose:(1.044152679635252, 0.13147183124515505, 1.5734873719848959)
pose:(1.0463160087394932, 0.15152602944448934, 1.5244945650344004)
pose:(1.0466492687259146, 0.17148994008944052, 1.5735242531787539)
pose:(1.048785820715725, 0.19154770337427518, 1.5245320943778102)
pose:(1.0491312762695326, 0.21151088881232716, 1.57356262058105)
pose:(1.0512392017390828, 0.23157223607186084, 1.5245711321916966)
pose:(1.0291215912463729, 0.23507883983205757, 1.573853280802044)
pose:(1.0057020767867995, 0.23906026293325344, 1.6197458378372112)
pose:(1.0057548856175225, 0.25903965092586012, 1.5707272411499116)
pose:(0.98395943649535211, 0.26336466788885637, 1.6165039479584269)
pose:(0.98393643186196522, 0.28333556398100046, 1.5674814293706036)
pose:(0.98561062951292788, 0.30332106001170289, 1.5184787309723276)
pose:(0.98895147102907333, 0.32327723098916628, 1.4694937100340548)
pose:(0.99062641849362754, 0.34317770648414014, 1.5185340322297323)
pose:(0.96073053939575259, 0.34569409824317643, 1.5642740987442958)
pose:(0.93289034506886248, 0.3478269524255182, 1.6056101248999148)
pose:(0.93282115224460638, 0.36778960471112132, 1.5565786252249807)
pose:(0.93437020550732441, 0.38773569430599264, 1.5075677564114474)
pose:(0.83109972305860491, 0.41669001487056079, 1.5056587459522535)
pose:(0.73237450414057303, 0.44976047228419924, 1.4988400997253972)
pose:(0.68785447285055135, 0.46165488382825037, 1.5100287773560535)
pose:(0.80152129105269798, 0.47096905868067651, 1.5815138293282638)
pose:(0.76110889069858789, 0.47675586915357426, 1.5833310187261422)
pose:(0.72593297532598089, 0.48296500503600548, 1.5842145571281729)
pose:(0.65955545300665508, 0.50521531978970358, 1.5692298342263795)
pose:(0.61032787594589244, 0.51548983543780746, 1.5566916664563086)
pose:(0.58576275486965845, 0.52381884296599956, 1.5502309780698829)
pose:(0.54530664227146697, 0.54382589676330673, 1.5288286100515009)
pose:(0.52886916500164061, 0.55229492800658808, 1.5179022547714902)
pose:(0.50578120446923247, 0.56619195613918083, 1.5010983373830908)
pose:(0.49647212386299133, 0.57808492286817925, 1.4860823750636192)
pose:(0.49017619414580693, 0.59065742113882247, 1.4721357809029789)
pose:(0.49410001915239721, 0.5994535036114419, 1.4608990048459487)
pose:(0.49164092396891379, 0.60821843316814661, 1.4482865013641921)
pose:(0.49087554147645829, 0.61811791291916118, 1.4343114136139423)
pose:(0.49071459351166868, 0.6291765796566291, 1.4159944868535352)
pose:(0.49253342863316885, 0.63964997803473556, 1.3988549081204922)
pose:(0.49153328075703595, 0.65151397626295582, 1.37564970752055)
pose:(0.48732146107683416, 0.66168887297993617, 1.3515350106246578)
pose:(0.48155373128331502, 0.66920078916623038, 1.3283894303501966)
pose:(0.39051684768981865, 0.80672207273121388, 1.1452302328016413)
pose:(0.31027475488085665, 0.92583824662646474, 0.98164466797273198)
pose:(0.33945024111707944, 0.91850554935116158, 0.98052436705801815)
pose:(0.35183990525954922, 0.93435553778983627, 0.93153873208702509)
pose:(0.26760525248203104, 1.0391338355086486, 0.88962593539923029)
pose:(0.18920850365470265, 1.1287645014293357, 0.75278846697688295)
pose:(0.11491681551529154, 1.1986725108664054, 0.6299916194002485)
pose:(0.046616745531193882, 1.258090863087189, 0.61744080038272775)
pose:(0.10819788851563772, 1.2262424139811858, 0.62517234629775964)
pose:(0.17305723149254315, 1.1982527154297959, 0.73074270204093783)
pose:(0.22679435800380809, 1.1768524793429913, 0.72032228795522646)
pose:(0.27708850912092564, 1.1591589405882479, 0.80793090528159373)
pose:(0.32327429657212337, 1.1461445580413012, 0.78333102693941226)
pose:(0.36634669117811636, 1.1361387434492285, 0.8564195900789684)
pose:(0.40157799364768398, 1.1322123973808609, 0.92060017786871151)
pose:(0.43477123499472936, 1.1281658769474734, 0.87956539351098129)
pose:(0.46611641175208385, 1.1262849142868319, 0.93927353243007816)
pose:(0.50306246288864476, 1.1262086672588425, 0.99518083301418181)
pose:(0.52721974472559041, 1.1292993719148208, 1.0397972779971871)
pose:(0.55712529537041533, 1.1317907556402251, 0.98474052512446331)
pose:(0.58169188054880838, 1.1372855042589085, 1.0302343330469637)
pose:(0.5989565170011133, 1.1453517172992891, 1.0675007041017375)
pose:(0.61725184351798723, 1.1520690456547706, 1.1047936015500355)
pose:(0.63380715338376337, 1.161075908737637, 1.1347801117492227)
pose:(0.65161349794418799, 1.1695001166419428, 1.0669964613082452)
pose:(0.66486257867842324, 1.1795712736780959, 1.1025717192079261)
pose:(0.67864044006306468, 1.1899359896252288, 1.1345289088921346)
pose:(0.69268759908506761, 1.1996582533962827, 1.1659685380957152)
pose:(0.70781017017472614, 1.2106239703101902, 1.1994066475961989)
pose:(0.71977974560908886, 1.221548935786283, 1.1308882630226849)
pose:(0.73327342901522485, 1.2344999163049653, 1.1655576740630074)
pose:(0.74426780613549059, 1.2465499451461719, 1.1975822379050876)
pose:(0.75156382059103022, 1.2602835364741232, 1.227677344297242)
pose:(0.7593060257083919, 1.2734168044197598, 1.159406277927024)
pose:(0.7719571440881795, 1.2849467057110431, 1.2023348034475565)
pose:(0.78315694125075286, 1.2969422430245439, 1.2377555917621952)
pose:(0.7940093190828541, 1.30865366198246, 1.1742703676508828)
pose:(0.8022292759566928, 1.3224680682279577, 1.2176207403099537)
pose:(0.81042101204133943, 1.3344839903853005, 1.2593079805872975)
pose:(0.81788206522437157, 1.3470423534478058, 1.1997712568331926)
pose:(0.82293681680458219, 1.3597803869930103, 1.2403685256971291)
pose:(0.82821580046240229, 1.3715491646030182, 1.2798168413122675)
pose:(0.83594281191465636, 1.3833740969992345, 1.2206657081467307)
pose:(0.84030115772555836, 1.3954706054472883, 1.2669975360149071)
pose:(0.84806940708014988, 1.4059172613587676, 1.2105810775557968)
pose:(0.8525285791295687, 1.4182270892548146, 1.2602396637691853)
pose:(0.85687082487570465, 1.4300400501610371, 1.3068489179548457)
pose:(0.86236282289257093, 1.4415515890667414, 1.2495769950254871)
pose:(0.86437951724859352, 1.453721961676111, 1.2947867889351985)
pose:(0.86841655281663455, 1.464452694489792, 1.2420168679651222)
pose:(0.87145378768095072, 1.4750203666951065, 1.2910540161460553)
pose:(0.87306364152096161, 1.486111161644448, 1.2371304715848184)
pose:(0.87710491644437505, 1.4956850104263049, 1.2899174734329835)
pose:(0.87947884139004362, 1.5054589934072675, 1.2365148258073786)
pose:(0.88188592834249557, 1.515296822831363, 1.2883578000149229)
pose:(0.88525811898665685, 1.5256473224893634, 1.236848441140231)
pose:(0.88872912155591977, 1.5362883474978637, 1.292552358415447)
pose:(0.89194773366101998, 1.5465778100291077, 1.2427401342524702)
pose:(0.89287876378644859, 1.5576615657144652, 1.2939091410075871)
pose:(0.89689075667197082, 1.5686120236999297, 1.2440472591628851)
pose:(0.89914211284573697, 1.5791063801802052, 1.2966029695710122)
pose:(0.90113785304875726, 1.5890435156329352, 1.2457399430778919)
pose:(0.9032022786788565, 1.5987416289848504, 1.2974513290760519)
pose:(0.90641098496580552, 1.6081110622865171, 1.2473230005478488)
pose:(0.90828487236444189, 1.6171466305794211, 1.2986180654321249)
pose:(0.90981119091662799, 1.6262508547523442, 1.2480326422503967)
pose:(0.9115070223685493, 1.6351825866644176, 1.2983298698001069)
pose:(0.91294357969249906, 1.6446310588447983, 1.2465450413903543)
pose:(0.91518608714835648, 1.653271219861288, 1.2972188613911493)
pose:(0.91687589432658412, 1.6619431910936744, 1.2459436713688081)
pose:(0.91829289727467622, 1.6700914033876364, 1.2972904078562979)
pose:(0.91931783331849837, 1.6789486609651447, 1.245666182053067)
pose:(0.92097665576144783, 1.6871895462329451, 1.2960564853826484)
pose:(0.92191854241469307, 1.6955802379746614, 1.2420236884346092)
pose:(0.92366693152966339, 1.7039678728692029, 1.2913100705850153)
pose:(0.92515447842005938, 1.7122083653005999, 1.238303337132572)
pose:(0.92734564702933575, 1.7208130886602455, 1.2877735215481525)
pose:(0.92986954231903174, 1.7289698865121663, 1.2360495059455314)
pose:(0.93197674261560881, 1.738052464018699, 1.2856233650239886)
pose:(0.9349361036729521, 1.7460815711841091, 1.2329049919116115)
pose:(0.93653256896966841, 1.7548590317745243, 1.2813295238434856)
pose:(0.9386845663461223, 1.7632543901727671, 1.2291736136016618)
pose:(0.94070944396425193, 1.7710085845309025, 1.2779450697559382)
pose:(0.94257368807748199, 1.7791917773983303, 1.2238564318664522)
pose:(0.94622591827490565, 1.786689579960425, 1.2734004356553956)
pose:(0.94823078781265902, 1.7949467726530437, 1.2183748320863608)
pose:(0.95039617238677443, 1.8031082039257145, 1.2664499103697553)
pose:(0.95247469033921406, 1.8110110630199621, 1.2135346158279123)
pose:(0.95498613331032434, 1.819371943616076, 1.2621053625269365)
pose:(0.95667159540047009, 1.8279776997574015, 1.3055797764694008)
pose:(0.95848424680156352, 1.8360333280417314, 1.2466065985716885)
pose:(0.96008062470955091, 1.8442519281625249, 1.2938513917445089)
pose:(0.96192331787584684, 1.851715406474296, 1.2365116735701485)
pose:(0.96350834747387659, 1.8598167014462506, 1.2825010866855877)
pose:(0.96551501254855465, 1.8677028381625407, 1.2243060848669978)
pose:(0.96753484703367776, 1.8753351869788177, 1.2716155138954557)
pose:(0.96890095102265594, 1.8833976479331371, 1.2130831718194131)
pose:(0.97093751632511616, 1.8911594705260992, 1.2615037863728107)
pose:(0.97266653194668784, 1.8992653435432438, 1.2050585244379655)
pose:(0.97482826318556026, 1.9067879365800802, 1.2558836676408289)
pose:(0.9768699859934209, 1.9143583104581769, 1.2056813264055657)
pose:(0.97884830250026844, 1.9224115273470894, 1.2577331996711181)
pose:(0.98059379835828187, 1.930009402205705, 1.206939470641867)
pose:(0.98261316729192993, 1.9373017875884326, 1.2573035913500501)
pose:(0.98472574020384263, 1.9450061242004646, 1.2058536874666033)
pose:(0.98684135054083111, 1.9527761564718373, 1.2557929585251968)
pose:(0.98870124676970539, 1.9601118455506474, 1.2041413453718897)
pose:(0.99098641629695283, 1.967546343546668, 1.2541416730029895)
pose:(0.99293279934218848, 1.9750147399388576, 1.2028113994745071)
pose:(0.99502412701814569, 1.9827711263392009, 1.2532457033311875)
pose:(0.99673918926176408, 1.9901480856335512, 1.2006492214501123)
pose:(0.99921684099557506, 1.9976253803900836, 1.1520558840723063)
pose:(0.99824792618992986, 1.995650715271448, 1.1588046128694982)
pose:(0.99766559860518023, 1.994536527729867, 1.0373940160235886)
pose:(0.99766559860518023, 1.994536527729867, 0.91179401602358856)
pose:(0.99757436275614908, 1.9947606332142391, 0.81607246864469296)
pose:(0.99747610026400779, 1.995909714623173, 0.73142436440981773)
pose:(0.99762279328872605, 1.9972189765424802, 0.6536332013518148)
pose:(0.99786193974726889, 1.9989241999762435, 0.58176731758433509)
pose:(0.9984240460831485, 2.001651545633103, 0.51707872087197082)
pose:(0.99885500916284953, 2.0043003106838952, 0.45887225228162543)
pose:(0.99975773719179128, 2.0075303761816157, 0.40550148710173772)
pose:(1.0011594335873748, 2.0112435064938996, 0.35573023330237163)
pose:(1.0039546436720441, 2.0147729960014802, 0.30277014283951231)
pose:(1.0088095480239028, 2.0185560689818338, 0.25294200940113898)
pose:(1.0148549946466716, 2.021483122591333, 0.2050920896052342)
pose:(1.0148549946466716, 2.021483122591333, 0.079492089605234184)
pose:(1.0148549946466716, 2.021483122591333, -0.046107910394765833)
pose:(1.0148549946466716, 2.021483122591333, -0.17170791039476585)
pose:(1.0148549946466716, 2.021483122591333, -0.2973079103947659)
pose:(1.0148549946466716, 2.021483122591333, -0.42290791039476594)
pose:(1.0148549946466716, 2.021483122591333, -0.54850791039476599)
pose:(1.0148549946466716, 2.021483122591333, -0.67410791039476603)
pose:(1.0148549946466716, 2.021483122591333, -0.79970791039476607)
pose:(1.0148549946466716, 2.021483122591333, -0.92530791039476612)
pose:(1.0148549946466716, 2.021483122591333, -1.0509079103947661)
pose:(1.0148549946466716, 2.021483122591333, -1.176507910394766)
pose:(1.0148549946466716, 2.021483122591333, -1.3021079103947659)
pose:(1.0148549946466716, 2.021483122591333, -1.4277079103947659)
pose:(1.0148549946466716, 2.021483122591333, -1.5533079103947658)
pose:(1.0148549946466716, 2.021483122591333, -1.6789079103947657)
pose:(1.0148549946466716, 2.021483122591333, -1.8045079103947657)
pose:(1.0148549946466716, 2.021483122591333, -1.9301079103947656)
pose:(1.0148549946466716, 2.021483122591333, -2.0557079103947657)
pose:(1.0148549946466716, 2.021483122591333, -2.1813079103947657)
pose:(1.0148549946466716, 2.021483122591333, -2.3069079103947656)
pose:(1.0148549946466716, 2.021483122591333, -2.4325079103947655)
pose:(1.0148549946466716, 2.021483122591333, -2.5581079103947655)
pose:(1.0148549946466716, 2.021483122591333, -2.6837079103947654)
pose:(1.0148549946466716, 2.021483122591333, -2.8093079103947654)
pose:(1.0148549946466716, 2.021483122591333, -2.9349079103947653)
pose:(1.0329070240892722, 1.9932226047613604, -2.8979575151915498)
pose:(1.0407056198824867, 1.970257772876304, -2.8655988663582597)
pose:(1.0381192752850124, 1.9545810047282375, -2.8397139468991188)
pose:(1.0288214914993108, 1.9428793482023721, -2.8231607735753887)
pose:(1.0288214914993108, 1.9428793482023721, -2.9487607735753887)
pose:(1.0288214914993108, 1.9428793482023721, -3.0743607735753886)
pose:(0.99222826646042539, 1.9525001207302957, -3.0402929562001022)
pose:(0.95735142547674079, 1.957801131089423, -2.9020518846893824)
pose:(0.92452687041694093, 1.9593723927927615, -2.7821519174590383)
pose:(0.89388669065192361, 1.9577733467777896, -2.6780089182698212)
pose:(0.86542910284415375, 1.9535060060935756, -2.5874420343312332)
pose:(0.83906896952781529, 1.9470062782909052, -2.5085989243839295)
pose:(0.8146730572969777, 1.938644941422291, -2.43989804546707)
pose:(0.79208392330197086, 1.9287332498175063, -2.3799834104540478)
pose:(0.77087075695350038, 1.8592137365670511, -2.3627549652941879)
pose:(0.75560097719751429, 1.8039857736187146, -2.3548715334539332)
pose:(0.74457440025664012, 1.760209354014316, -2.3492472431045894)
pose:(0.74759467156542669, 1.7587970882787942, -2.3166261721504506)
pose:(0.72990166142262092, 1.7458223572718627, -2.2674466999033531)
pose:(0.71375259625908039, 1.7318426706108185, -2.2182941800300733)
pose:(0.69917387794445318, 1.7169095260078684, -2.1691680888406721)
pose:(0.68618618192343539, 1.7010747925236065, -2.1200677127926122)
pose:(0.67480435327576282, 1.684390546973713, -2.0709921251038583)
pose:(0.69833784927473075, 1.6655480166407075, -2.0030795955714265)
pose:(0.69532823068069882, 1.6646028725253195, -2.0267570344414025)
pose:(0.71033540822828212, 1.6473815705341599, -2.0536431879979031)
pose:(0.72499678646873789, 1.6321222628113912, -2.0760704116614832)
pose:(0.74115788909449043, 1.6124469106912029, -2.0936514435046698)
pose:(0.75453394662300388, 1.5934592138595416, -2.1070291418633169)
pose:(0.7594611223451595, 1.5791769895966505, -2.1118097542904462)
pose:(0.76436221932541371, 1.5650636107792546, -2.1134265323196972)
pose:(0.77149018383518653, 1.5473427585358577, -2.1140865582922332)
pose:(0.78183833661339719, 1.5275629382214673, -2.1107486950962553)
pose:(0.78538059360049417, 1.5146227262823253, -2.0995817895653524)
pose:(0.77315277429342522, 1.4984591060558461, -2.1485646785693651)
pose:(0.78352481367160598, 1.4769028102166568, -2.1390660798560002)
pose:(0.79006362454595125, 1.4576526556180109, -2.1347823406075759)
pose:(0.79695751452700692, 1.4386025979000494, -2.1358983503636884)
pose:(0.80400221547386774, 1.4171120689649594, -2.1429844526456003)
pose:(0.81043004952467701, 1.3963756746066429, -2.1530934026197195)
pose:(0.81448991452966168, 1.3796296862847615, -2.1637677639633361)
pose:(0.82204469552809334, 1.3571808181314531, -2.1818047682909913)
pose:(0.82740170418091985, 1.336347160827297, -2.2034874537209874)
pose:(0.83162631427197786, 1.3151556188900293, -2.2270859102026956)
pose:(0.81983326753947128, 1.2990500449733096, -2.1780466495007786)
pose:(0.82452534566142388, 1.2811519146198185, -2.207095925511489)
pose:(0.82272660813262111, 1.268027685820184, -2.2357199601693853)
pose:(0.81905691533600844, 1.2542813450188093, -2.2678958724498584)
pose:(0.81734273549342584, 1.2370097541876146, -2.2008085676205322)
pose:(0.80396263814480473, 1.2219012623402523, -2.2497928428499101)
pose:(0.8029848751289197, 1.2030116070661365, -2.1946906434298286)
pose:(0.80248100695313551, 1.1837091574235534, -2.2482855195159335)
pose:(0.80029851028382171, 1.1654601090788643, -2.2013195768606857)
pose:(0.79384128811129384, 1.146293246056286, -2.2576383081445011)
pose:(0.79034766558827663, 1.1278892049649352, -2.2118162740334446)
pose:(0.77947200391597482, 1.1178525103336718, -2.2660738024776452)
pose:(0.77827791421486481, 1.0983770604651477, -2.2257999492391125)
pose:(0.77605860863012621, 1.0808822954997765, -2.2905962981021974)
pose:(0.76324117377631651, 1.066550548518685, -2.2450889942765682)
pose:(0.7578719859911307, 1.0495840776721936, -2.3076811190896929)
pose:(0.75462447614254691, 1.0340212005810705, -2.2679096474557849)
pose:(0.74174135683118936, 1.0201605194792962, -2.2257566220951452)
pose:(0.73182772215540304, 1.0058517899157413, -2.2900215410432017)
pose:(0.72386394905667417, 0.99018068854836128, -2.2517842521251086)
pose:(0.71203927312456472, 0.97648211641773963, -2.3149988015268845)
pose:(0.70519833355126538, 0.96045485128527353, -2.27535612968118)
pose:(0.70188298842547303, 0.94340070947936594, -2.2410027565523878)
pose:(0.68480646862758199, 0.9315239162323995, -2.301590372317011)
pose:(0.67760691659149797, 0.91575008557981596, -2.2646876235964672)
pose:(0.65972541377242189, 0.90397784056922692, -2.3231481806909176)
pose:(0.6533352937249236, 0.88864160694721639, -2.2855805818758315)
pose:(0.64524444696468997, 0.87222300387851759, -2.2531644740202181)
pose:(0.62778166471195451, 0.86070632056315788, -2.31263233621367)
pose:(0.61611496843975289, 0.84753847385879022, -2.2715080162198094)
pose:(0.60284431776943126, 0.83370118201188403, -2.2355461840904689)
